lgd_state_id,lgd_district_id,date,lgd_state_name,lgd_district_name,total_cases,total_death,av_death,log_death,date_p14,death_growth,death_growth_w
28,502,30jan2020,andhra pradesh,anantapur,0,0,,0,21958,,
28,502,02feb2020,andhra pradesh,anantapur,0,0,,0,21961,,
28,502,03feb2020,andhra pradesh,anantapur,0,0,,0,21962,,
28,502,02mar2020,andhra pradesh,anantapur,0,0,,0,21990,0,0
28,502,03mar2020,andhra pradesh,anantapur,0,0,,0,21991,0,0
28,502,04mar2020,andhra pradesh,anantapur,0,0,,0,21992,0,0
28,502,05mar2020,andhra pradesh,anantapur,0,0,0,0,21993,0,0
28,502,06mar2020,andhra pradesh,anantapur,0,0,0,0,21994,0,0
28,502,07mar2020,andhra pradesh,anantapur,0,0,0,0,21995,0,0
28,502,08mar2020,andhra pradesh,anantapur,0,0,0,0,21996,0,0
28,502,09mar2020,andhra pradesh,anantapur,0,0,0,0,21997,0,0
28,502,10mar2020,andhra pradesh,anantapur,0,0,0,0,21998,0,0
28,502,11mar2020,andhra pradesh,anantapur,0,0,0,0,21999,0,0
28,502,12mar2020,andhra pradesh,anantapur,0,0,0,0,22000,0,0
28,502,13mar2020,andhra pradesh,anantapur,0,0,0,0,22001,0,0
28,502,14mar2020,andhra pradesh,anantapur,0,0,0,0,22002,0,0
28,502,15mar2020,andhra pradesh,anantapur,0,0,0,0,22003,0,0
28,502,16mar2020,andhra pradesh,anantapur,0,0,0,0,22004,0,0
28,502,17mar2020,andhra pradesh,anantapur,0,0,0,0,22005,0,0
28,502,18mar2020,andhra pradesh,anantapur,0,0,0,0,22006,0,0
28,502,19mar2020,andhra pradesh,anantapur,0,0,0,0,22007,0,0
28,502,20mar2020,andhra pradesh,anantapur,0,0,0,0,22008,0,0
28,502,21mar2020,andhra pradesh,anantapur,0,0,0,0,22009,0,0
28,502,22mar2020,andhra pradesh,anantapur,0,0,0,0,22010,0,0
28,502,23mar2020,andhra pradesh,anantapur,0,0,0,0,22011,.69314718,.69314718
28,502,24mar2020,andhra pradesh,anantapur,0,0,0,0,22012,.69314718,.69314718
28,502,25mar2020,andhra pradesh,anantapur,0,0,0,0,22013,.69314718,.69314718
28,502,26mar2020,andhra pradesh,anantapur,0,0,0,0,22014,1.0986123,1.0986123
28,502,27mar2020,andhra pradesh,anantapur,0,0,0,0,22015,1.0986123,1.0986123
28,502,28mar2020,andhra pradesh,anantapur,0,0,0,0,22016,1.0986123,1.0986123
28,502,29mar2020,andhra pradesh,anantapur,0,0,0,0,22017,1.0986123,1.0986123
28,502,30mar2020,andhra pradesh,anantapur,0,0,0,0,22018,1.0986123,1.0986123
28,502,31mar2020,andhra pradesh,anantapur,2,0,0,0,22019,1.0986123,1.0986123
28,502,01apr2020,andhra pradesh,anantapur,2,0,0,0,22020,1.0986123,1.0986123
28,502,02apr2020,andhra pradesh,anantapur,2,0,0,0,22021,1.0986123,1.0986123
28,502,03apr2020,andhra pradesh,anantapur,2,0,.14285715,0,22022,1.0986123,1.0986123
28,502,04apr2020,andhra pradesh,anantapur,3,0,.2857143,0,22023,1.0986123,1.0986123
28,502,05apr2020,andhra pradesh,anantapur,6,0,.42857143,0,22024,1.0986123,1.0986123
28,502,06apr2020,andhra pradesh,anantapur,6,1,.71428573,.69314718,22025,.69314718,.69314718
28,502,07apr2020,andhra pradesh,anantapur,6,1,1,.69314718,22026,.69314718,.69314718
28,502,08apr2020,andhra pradesh,anantapur,13,1,1.2857143,.69314718,22027,.69314718,.69314718
28,502,09apr2020,andhra pradesh,anantapur,13,2,1.5714285,1.0986123,22028,.28768206,.28768206
28,502,10apr2020,andhra pradesh,anantapur,15,2,1.7142857,1.0986123,22029,.51082563,.51082563
28,502,11apr2020,andhra pradesh,anantapur,15,2,1.8571428,1.0986123,22030,.51082563,.51082563
28,502,12apr2020,andhra pradesh,anantapur,15,2,2,1.0986123,22031,.51082563,.51082563
28,502,13apr2020,andhra pradesh,anantapur,15,2,2,1.0986123,22032,.51082563,.51082563
28,502,14apr2020,andhra pradesh,anantapur,20,2,2,1.0986123,22033,.51082563,.51082563
28,502,15apr2020,andhra pradesh,anantapur,21,2,2,1.0986123,22034,.51082563,.51082563
28,502,16apr2020,andhra pradesh,anantapur,21,2,2,1.0986123,22035,.51082563,.51082563
28,502,17apr2020,andhra pradesh,anantapur,26,2,2.1428571,1.0986123,22036,.51082563,.51082563
28,502,18apr2020,andhra pradesh,anantapur,26,2,2.2857144,1.0986123,22037,.51082563,.51082563
28,502,19apr2020,andhra pradesh,anantapur,29,2,2.4285715,1.0986123,22038,.51082563,.51082563
28,502,20apr2020,andhra pradesh,anantapur,33,3,2.5714285,1.3862944,22039,.22314358,.22314358
28,502,21apr2020,andhra pradesh,anantapur,36,3,2.8571429,1.3862944,22040,.22314358,.22314358
28,502,22apr2020,andhra pradesh,anantapur,36,3,3.1428571,1.3862944,22041,.22314358,.22314358
28,502,23apr2020,andhra pradesh,anantapur,42,3,3.4285715,1.3862944,22042,.22314358,.22314358
28,502,24apr2020,andhra pradesh,anantapur,46,4,3.5714285,1.6094379,22043,0,0
28,502,25apr2020,andhra pradesh,anantapur,51,4,3.7142856,1.6094379,22044,0,0
28,502,26apr2020,andhra pradesh,anantapur,53,4,3.8571429,1.6094379,22045,0,0
28,502,27apr2020,andhra pradesh,anantapur,53,4,4,1.6094379,22046,0,0
28,502,28apr2020,andhra pradesh,anantapur,54,4,4,1.6094379,22047,0,0
28,502,29apr2020,andhra pradesh,anantapur,58,4,4,1.6094379,22048,0,0
28,502,30apr2020,andhra pradesh,anantapur,61,4,4,1.6094379,22049,0,0
28,502,01may2020,andhra pradesh,anantapur,67,4,4,1.6094379,22050,0,0
28,502,02may2020,andhra pradesh,anantapur,71,4,4,1.6094379,22051,0,0
28,502,03may2020,andhra pradesh,anantapur,78,4,4,1.6094379,22052,0,0
28,502,04may2020,andhra pradesh,anantapur,78,4,4,1.6094379,22053,0,0
28,502,05may2020,andhra pradesh,anantapur,80,4,4,1.6094379,22054,0,0
28,502,06may2020,andhra pradesh,anantapur,80,4,4,1.6094379,22055,0,0
28,502,07may2020,andhra pradesh,anantapur,83,4,4,1.6094379,22056,0,0
28,502,08may2020,andhra pradesh,anantapur,99,4,4,1.6094379,22057,0,0
28,502,09may2020,andhra pradesh,anantapur,102,4,4,1.6094379,22058,0,0
28,502,10may2020,andhra pradesh,anantapur,107,4,4,1.6094379,22059,0,0
28,502,11may2020,andhra pradesh,anantapur,115,4,4,1.6094379,22060,0,0
28,502,12may2020,andhra pradesh,anantapur,115,4,4,1.6094379,22061,0,0
28,502,13may2020,andhra pradesh,anantapur,118,4,4,1.6094379,22062,0,0
28,502,14may2020,andhra pradesh,anantapur,118,4,4,1.6094379,22063,0,0
28,502,15may2020,andhra pradesh,anantapur,122,4,4,1.6094379,22064,0,0
28,502,16may2020,andhra pradesh,anantapur,122,4,4,1.6094379,22065,0,0
28,502,17may2020,andhra pradesh,anantapur,122,4,4,1.6094379,22066,0,0
28,502,18may2020,andhra pradesh,anantapur,122,4,4,1.6094379,22067,0,0
28,502,19may2020,andhra pradesh,anantapur,122,4,4,1.6094379,22068,0,0
28,502,20may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22069,0,0
28,502,21may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22070,0,0
28,502,22may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22071,0,0
28,502,23may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22072,0,0
28,502,24may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22073,0,0
28,502,25may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22074,0,0
28,502,26may2020,andhra pradesh,anantapur,136,4,4,1.6094379,22075,.18232155,.18232155
28,502,27may2020,andhra pradesh,anantapur,206,4,4,1.6094379,22076,.18232155,.18232155
28,502,28may2020,andhra pradesh,anantapur,209,4,4,1.6094379,22077,.18232155,.18232155
28,502,29may2020,andhra pradesh,anantapur,209,4,4,1.6094379,22078,.18232155,.18232155
28,502,30may2020,andhra pradesh,anantapur,209,4,4,1.6094379,22079,.18232155,.18232155
28,502,31may2020,andhra pradesh,anantapur,216,4,4,1.6094379,22080,.18232155,.18232155
28,502,01jun2020,andhra pradesh,anantapur,220,4,4,1.6094379,22081,.33647215,.33647215
28,502,02jun2020,andhra pradesh,anantapur,223,4,4,1.6094379,22082,.33647215,.33647215
28,502,03jun2020,andhra pradesh,anantapur,231,4,4,1.6094379,22083,.33647215,.33647215
28,502,04jun2020,andhra pradesh,anantapur,238,4,4,1.6094379,22084,.33647215,.33647215
28,502,05jun2020,andhra pradesh,anantapur,255,4,4,1.6094379,22085,.33647215,.33647215
28,502,06jun2020,andhra pradesh,anantapur,274,4,4.1428571,1.6094379,22086,.33647215,.33647215
28,502,07jun2020,andhra pradesh,anantapur,288,4,4.2857141,1.6094379,22087,.33647215,.33647215
28,502,08jun2020,andhra pradesh,anantapur,306,4,4.4285712,1.6094379,22088,.4700036,.4700036
28,502,09jun2020,andhra pradesh,anantapur,306,5,4.5714288,1.7917595,22089,.28768206,.28768206
28,502,10jun2020,andhra pradesh,anantapur,351,5,4.7142859,1.7917595,22090,.28768206,.28768206
28,502,11jun2020,andhra pradesh,anantapur,366,5,4.8571429,1.7917595,22091,.28768206,.28768206
28,502,12jun2020,andhra pradesh,anantapur,403,5,5.1428571,1.7917595,22092,.28768206,.28768206
28,502,13jun2020,andhra pradesh,anantapur,418,5,5.2857141,1.7917595,22093,.28768206,.28768206
28,502,14jun2020,andhra pradesh,anantapur,463,5,5.4285712,1.7917595,22094,.28768206,.28768206
28,502,15jun2020,andhra pradesh,anantapur,485,6,5.5714288,1.9459101,22095,.13353145,.13353145
28,502,16jun2020,andhra pradesh,anantapur,513,6,5.7142859,1.9459101,22096,.25131452,.25131452
28,502,17jun2020,andhra pradesh,anantapur,580,6,5.8571429,1.9459101,22097,.25131452,.25131452
28,502,18jun2020,andhra pradesh,anantapur,642,6,6,1.9459101,22098,.35667503,.35667503
28,502,19jun2020,andhra pradesh,anantapur,692,6,6.1428571,1.9459101,22099,.35667503,.35667503
28,502,20jun2020,andhra pradesh,anantapur,789,6,6.2857141,1.9459101,22100,.35667503,.35667503
28,502,21jun2020,andhra pradesh,anantapur,800,6,6.4285712,1.9459101,22101,.61903918,.61903918
28,502,22jun2020,andhra pradesh,anantapur,870,7,6.5714288,2.0794415,22102,.55961585,.55961585
28,502,23jun2020,andhra pradesh,anantapur,938,7,6.7142859,2.0794415,22103,.75377178,.75377178
28,502,24jun2020,andhra pradesh,anantapur,1028,7,6.8571429,2.0794415,22104,.86499739,.86499739
28,502,25jun2020,andhra pradesh,anantapur,1080,7,7,2.0794415,22105,.96508098,.96508098
28,502,26jun2020,andhra pradesh,anantapur,1159,7,7,2.0794415,22106,1.0560527,1.0560527
28,502,27jun2020,andhra pradesh,anantapur,1320,7,7.1428571,2.0794415,22107,1.0986123,1.0986123
28,502,28jun2020,andhra pradesh,anantapur,1371,7,7.2857141,2.0794415,22108,1.1394343,1.1394343
28,502,29jun2020,andhra pradesh,anantapur,1467,7,7.5714288,2.0794415,22109,1.3545456,1.2192402
28,502,30jun2020,andhra pradesh,anantapur,1571,8,7.8571429,2.1972246,22110,1.5163474,1.2192402
28,502,01jul2020,andhra pradesh,anantapur,1689,8,8.1428576,2.1972246,22111,1.7147985,1.2192402
28,502,02jul2020,andhra pradesh,anantapur,1823,9,8.8571424,2.3025851,22112,1.6677067,1.2192402
28,502,03jul2020,andhra pradesh,anantapur,1972,9,9.7142859,2.3025851,22113,1.7749524,1.2192402
28,502,04jul2020,andhra pradesh,anantapur,2099,9,10.857142,2.3025851,22114,1.8870697,1.2192402
28,502,05jul2020,andhra pradesh,anantapur,2186,12,12.285714,2.5649493,22115,1.6691573,1.2192402
28,502,06jul2020,andhra pradesh,anantapur,2328,13,13.857142,2.6390574,22116,1.6784308,1.2192402
28,502,07jul2020,andhra pradesh,anantapur,2481,16,15.714286,2.8332133,22117,1.5612359,1.2192402
28,502,08jul2020,andhra pradesh,anantapur,2568,18,17.714285,2.9444389,22118,1.4500103,1.2192402
28,502,09jul2020,andhra pradesh,anantapur,2659,20,19.428572,3.0445225,22119,1.3621967,1.2192402
28,502,10jul2020,andhra pradesh,anantapur,2850,22,21.857143,3.1354942,22120,1.271225,1.2192402
28,502,11jul2020,andhra pradesh,anantapur,3161,23,25.285715,3.1780539,22121,1.2286654,1.2192402
28,502,12jul2020,andhra pradesh,anantapur,3290,24,29.714285,3.2188759,22122,1.2119408,1.2119408
28,502,13jul2020,andhra pradesh,anantapur,3466,30,34.285713,3.4339871,22123,1.0319209,1.0319209
28,502,14jul2020,andhra pradesh,anantapur,3651,40,39.42857,3.713572,22124,.78623772,.78623772
28,502,15jul2020,andhra pradesh,anantapur,3813,49,45.42857,3.9120231,22125,.67294455,.67294455
28,502,16jul2020,andhra pradesh,anantapur,3987,52,51.714287,3.9702919,22126,.69314742,.69314742
28,502,17jul2020,andhra pradesh,anantapur,4284,58,58,4.0775375,22127,.66739464,.66739464
28,502,18jul2020,andhra pradesh,anantapur,4504,65,63.714287,4.1896548,22128,.60613585,.60613585
28,502,19jul2020,andhra pradesh,anantapur,5141,68,68.14286,4.2341065,22129,.57807779,.57807779
28,502,20jul2020,andhra pradesh,anantapur,5483,74,72.285713,4.3174882,22130,.51082563,.51082563
28,502,21jul2020,andhra pradesh,anantapur,5941,80,75.571426,4.3944492,22131,.48074818,.48074818
28,502,22jul2020,andhra pradesh,anantapur,6266,80,77.85714,4.3944492,22132,.49589968,.49589968
28,502,23jul2020,andhra pradesh,anantapur,7282,81,80,4.4067192,22133,.55612564,.55612564
28,502,24jul2020,andhra pradesh,anantapur,8266,81,81.714287,4.4067192,22134,.61716127,.61716127
28,502,25jul2020,andhra pradesh,anantapur,8989,81,83,4.4067192,22135,.68703079,.68703079
28,502,26jul2020,andhra pradesh,anantapur,9723,83,85.428574,4.4308167,22136,.7108469,.7108469
28,502,27jul2020,andhra pradesh,anantapur,10247,86,88.85714,4.4659081,22137,.70457602,.70457602
28,502,28jul2020,andhra pradesh,anantapur,10987,89,93.571426,4.4998097,22138,.74193716,.74193716
28,502,29jul2020,andhra pradesh,anantapur,12358,97,99.14286,4.5849676,22139,.69314718,.69314718
28,502,30jul2020,andhra pradesh,anantapur,13312,105,104.71429,4.6634393,22140,.65468073,.65468073
28,502,31jul2020,andhra pradesh,anantapur,14699,114,110.14286,4.7449322,22141,.60217524,.60217524
28,502,01aug2020,andhra pradesh,anantapur,15827,120,116,4.7957907,22142,.58410645,.58410645
28,502,02aug2020,andhra pradesh,anantapur,16523,122,121,4.8121843,22143,.60391617,.60391617
28,502,03aug2020,andhra pradesh,anantapur,17476,124,126.28571,4.8283138,22144,.60976553,.60976553
28,502,04aug2020,andhra pradesh,anantapur,18801,130,131.57143,4.8751974,22145,.60126591,.60126591
28,502,05aug2020,andhra pradesh,anantapur,20061,132,137.57143,4.8903489,22146,.61903954,.61903954
28,502,06aug2020,andhra pradesh,anantapur,21173,142,144.42857,4.9628448,22147,.57841873,.57841873
28,502,07aug2020,andhra pradesh,anantapur,22273,151,151.71428,5.0238805,22148,.54827356,.54827356
28,502,08aug2020,andhra pradesh,anantapur,23249,162,160,5.09375,22149,.51937819,.51937819
28,502,09aug2020,andhra pradesh,anantapur,24107,170,169,5.1416636,22150,.48235416,.48235416
28,502,10aug2020,andhra pradesh,anantapur,24738,175,177.71428,5.1704841,22151,.47496271,.47496271
28,502,11aug2020,andhra pradesh,anantapur,25697,188,186,5.2417469,22152,.44183302,.44183302
28,502,12aug2020,andhra pradesh,anantapur,26478,195,193.71428,5.2781148,22153,.42566776,.42566776
28,502,13aug2020,andhra pradesh,anantapur,27334,203,201.42857,5.31812,22154,.40546513,.40546513
28,502,14aug2020,andhra pradesh,anantapur,28096,209,209.14285,5.3471074,22155,.39268541,.39268541
28,502,15aug2020,andhra pradesh,anantapur,28947,216,216.28572,5.3798971,22156,.37900448,.37900448
28,502,16aug2020,andhra pradesh,anantapur,29527,224,223.57143,5.4161005,22157,.3646431,.3646431
28,502,17aug2020,andhra pradesh,anantapur,30062,229,230.85715,5.4380794,22158,.36403894,.36403894
28,502,18aug2020,andhra pradesh,anantapur,30507,238,238.42857,5.4764633,22159,,
28,502,19aug2020,andhra pradesh,anantapur,31630,246,246.57143,5.5093884,22160,,
28,502,20aug2020,andhra pradesh,anantapur,32603,254,254,5.5412636,22161,,
28,502,21aug2020,andhra pradesh,anantapur,33307,262,261.57144,5.572154,22162,,
28,502,22aug2020,andhra pradesh,anantapur,34327,273,269.42856,5.6131282,22163,,
28,502,23aug2020,andhra pradesh,anantapur,34793,276,277,5.6240177,22164,,
28,502,24aug2020,andhra pradesh,anantapur,35726,282,284.28571,5.6454468,22165,,
28,502,25aug2020,andhra pradesh,anantapur,36220,293,291.14285,5.6835799,22166,,
28,502,26aug2020,andhra pradesh,anantapur,36948,299,297.28571,5.7037826,22167,,
28,502,27aug2020,andhra pradesh,anantapur,37763,305,304,5.7235851,22168,,
28,502,28aug2020,andhra pradesh,anantapur,38596,310,310.85715,5.7397928,22169,,
28,502,29aug2020,andhra pradesh,anantapur,39460,316,,5.7589016,22170,,
28,502,30aug2020,andhra pradesh,anantapur,40155,323,,5.7807436,22171,,
28,502,31aug2020,andhra pradesh,anantapur,41128,330,,5.8021183,22172,,
28,503,30jan2020,andhra pradesh,chittoor,0,0,,0,21958,,
28,503,02feb2020,andhra pradesh,chittoor,0,0,,0,21961,,
28,503,03feb2020,andhra pradesh,chittoor,0,0,,0,21962,,
28,503,02mar2020,andhra pradesh,chittoor,0,0,,0,21990,0,0
28,503,03mar2020,andhra pradesh,chittoor,0,0,,0,21991,0,0
28,503,04mar2020,andhra pradesh,chittoor,0,0,,0,21992,0,0
28,503,05mar2020,andhra pradesh,chittoor,0,0,0,0,21993,0,0
28,503,06mar2020,andhra pradesh,chittoor,0,0,0,0,21994,0,0
28,503,07mar2020,andhra pradesh,chittoor,0,0,0,0,21995,0,0
28,503,08mar2020,andhra pradesh,chittoor,0,0,0,0,21996,0,0
28,503,09mar2020,andhra pradesh,chittoor,0,0,0,0,21997,0,0
28,503,10mar2020,andhra pradesh,chittoor,0,0,0,0,21998,0,0
28,503,11mar2020,andhra pradesh,chittoor,0,0,0,0,21999,0,0
28,503,12mar2020,andhra pradesh,chittoor,0,0,0,0,22000,0,0
28,503,13mar2020,andhra pradesh,chittoor,0,0,0,0,22001,0,0
28,503,14mar2020,andhra pradesh,chittoor,0,0,0,0,22002,0,0
28,503,15mar2020,andhra pradesh,chittoor,0,0,0,0,22003,0,0
28,503,16mar2020,andhra pradesh,chittoor,0,0,0,0,22004,0,0
28,503,17mar2020,andhra pradesh,chittoor,0,0,0,0,22005,0,0
28,503,18mar2020,andhra pradesh,chittoor,0,0,0,0,22006,0,0
28,503,19mar2020,andhra pradesh,chittoor,0,0,0,0,22007,0,0
28,503,20mar2020,andhra pradesh,chittoor,0,0,0,0,22008,0,0
28,503,21mar2020,andhra pradesh,chittoor,0,0,0,0,22009,0,0
28,503,22mar2020,andhra pradesh,chittoor,0,0,0,0,22010,0,0
28,503,23mar2020,andhra pradesh,chittoor,0,0,0,0,22011,0,0
28,503,24mar2020,andhra pradesh,chittoor,1,0,0,0,22012,0,0
28,503,25mar2020,andhra pradesh,chittoor,1,0,0,0,22013,0,0
28,503,26mar2020,andhra pradesh,chittoor,1,0,0,0,22014,0,0
28,503,27mar2020,andhra pradesh,chittoor,1,0,0,0,22015,0,0
28,503,28mar2020,andhra pradesh,chittoor,1,0,0,0,22016,0,0
28,503,29mar2020,andhra pradesh,chittoor,1,0,0,0,22017,0,0
28,503,30mar2020,andhra pradesh,chittoor,1,0,0,0,22018,0,0
28,503,31mar2020,andhra pradesh,chittoor,1,0,0,0,22019,0,0
28,503,01apr2020,andhra pradesh,chittoor,6,0,0,0,22020,0,0
28,503,02apr2020,andhra pradesh,chittoor,9,0,0,0,22021,0,0
28,503,03apr2020,andhra pradesh,chittoor,9,0,0,0,22022,0,0
28,503,04apr2020,andhra pradesh,chittoor,10,0,0,0,22023,0,0
28,503,05apr2020,andhra pradesh,chittoor,17,0,0,0,22024,0,0
28,503,06apr2020,andhra pradesh,chittoor,17,0,0,0,22025,0,0
28,503,07apr2020,andhra pradesh,chittoor,18,0,0,0,22026,0,0
28,503,08apr2020,andhra pradesh,chittoor,20,0,0,0,22027,0,0
28,503,09apr2020,andhra pradesh,chittoor,20,0,0,0,22028,0,0
28,503,10apr2020,andhra pradesh,chittoor,20,0,0,0,22029,0,0
28,503,11apr2020,andhra pradesh,chittoor,20,0,0,0,22030,0,0
28,503,12apr2020,andhra pradesh,chittoor,21,0,0,0,22031,0,0
28,503,13apr2020,andhra pradesh,chittoor,23,0,0,0,22032,0,0
28,503,14apr2020,andhra pradesh,chittoor,23,0,0,0,22033,0,0
28,503,15apr2020,andhra pradesh,chittoor,23,0,0,0,22034,0,0
28,503,16apr2020,andhra pradesh,chittoor,23,0,0,0,22035,0,0
28,503,17apr2020,andhra pradesh,chittoor,28,0,0,0,22036,0,0
28,503,18apr2020,andhra pradesh,chittoor,28,0,0,0,22037,0,0
28,503,19apr2020,andhra pradesh,chittoor,28,0,0,0,22038,0,0
28,503,20apr2020,andhra pradesh,chittoor,53,0,0,0,22039,0,0
28,503,21apr2020,andhra pradesh,chittoor,53,0,0,0,22040,0,0
28,503,22apr2020,andhra pradesh,chittoor,59,0,0,0,22041,0,0
28,503,23apr2020,andhra pradesh,chittoor,73,0,0,0,22042,0,0
28,503,24apr2020,andhra pradesh,chittoor,73,0,0,0,22043,0,0
28,503,25apr2020,andhra pradesh,chittoor,73,0,0,0,22044,0,0
28,503,26apr2020,andhra pradesh,chittoor,73,0,0,0,22045,0,0
28,503,27apr2020,andhra pradesh,chittoor,73,0,0,0,22046,0,0
28,503,28apr2020,andhra pradesh,chittoor,74,0,0,0,22047,0,0
28,503,29apr2020,andhra pradesh,chittoor,77,0,0,0,22048,0,0
28,503,30apr2020,andhra pradesh,chittoor,80,0,0,0,22049,0,0
28,503,01may2020,andhra pradesh,chittoor,80,0,0,0,22050,0,0
28,503,02may2020,andhra pradesh,chittoor,80,0,0,0,22051,0,0
28,503,03may2020,andhra pradesh,chittoor,81,0,0,0,22052,0,0
28,503,04may2020,andhra pradesh,chittoor,82,0,0,0,22053,0,0
28,503,05may2020,andhra pradesh,chittoor,82,0,0,0,22054,.69314718,.69314718
28,503,06may2020,andhra pradesh,chittoor,82,0,0,0,22055,.69314718,.69314718
28,503,07may2020,andhra pradesh,chittoor,82,0,0,0,22056,.69314718,.69314718
28,503,08may2020,andhra pradesh,chittoor,85,0,0,0,22057,.69314718,.69314718
28,503,09may2020,andhra pradesh,chittoor,96,0,0,0,22058,.69314718,.69314718
28,503,10may2020,andhra pradesh,chittoor,112,0,0,0,22059,.69314718,.69314718
28,503,11may2020,andhra pradesh,chittoor,121,0,0,0,22060,.69314718,.69314718
28,503,12may2020,andhra pradesh,chittoor,131,0,0,0,22061,.69314718,.69314718
28,503,13may2020,andhra pradesh,chittoor,142,0,0,0,22062,.69314718,.69314718
28,503,14may2020,andhra pradesh,chittoor,151,0,0,0,22063,.69314718,.69314718
28,503,15may2020,andhra pradesh,chittoor,165,0,0,0,22064,.69314718,.69314718
28,503,16may2020,andhra pradesh,chittoor,173,0,.14285715,0,22065,.69314718,.69314718
28,503,17may2020,andhra pradesh,chittoor,177,0,.2857143,0,22066,1.0986123,1.0986123
28,503,18may2020,andhra pradesh,chittoor,192,0,.42857143,0,22067,1.0986123,1.0986123
28,503,19may2020,andhra pradesh,chittoor,192,1,.5714286,.69314718,22068,.40546513,.40546513
28,503,20may2020,andhra pradesh,chittoor,208,1,.71428573,.69314718,22069,.91629076,.91629076
28,503,21may2020,andhra pradesh,chittoor,208,1,.85714287,.69314718,22070,.91629076,.91629076
28,503,22may2020,andhra pradesh,chittoor,208,1,1,.69314718,22071,.91629076,.91629076
28,503,23may2020,andhra pradesh,chittoor,208,1,1,.69314718,22072,.91629076,.91629076
28,503,24may2020,andhra pradesh,chittoor,208,1,1,.69314718,22073,.91629076,.91629076
28,503,25may2020,andhra pradesh,chittoor,208,1,1,.69314718,22074,.91629076,.91629076
28,503,26may2020,andhra pradesh,chittoor,208,1,1,.69314718,22075,.91629076,.91629076
28,503,27may2020,andhra pradesh,chittoor,234,1,1,.69314718,22076,.91629076,.91629076
28,503,28may2020,andhra pradesh,chittoor,238,1,1.1428572,.69314718,22077,.91629076,.91629076
28,503,29may2020,andhra pradesh,chittoor,246,1,1.2857143,.69314718,22078,.91629076,.91629076
28,503,30may2020,andhra pradesh,chittoor,253,1,1.4285715,.69314718,22079,.91629076,.91629076
28,503,31may2020,andhra pradesh,chittoor,257,2,1.8571428,1.0986123,22080,.51082563,.51082563
28,503,01jun2020,andhra pradesh,chittoor,262,2,2.2857144,1.0986123,22081,.51082563,.51082563
28,503,02jun2020,andhra pradesh,chittoor,264,2,2.7142856,1.0986123,22082,.69314718,.69314718
28,503,03jun2020,andhra pradesh,chittoor,272,4,3.1428571,1.6094379,22083,.18232155,.18232155
28,503,04jun2020,andhra pradesh,chittoor,281,4,3.4285715,1.6094379,22084,.18232155,.18232155
28,503,05jun2020,andhra pradesh,chittoor,285,4,3.7142856,1.6094379,22085,.18232155,.18232155
28,503,06jun2020,andhra pradesh,chittoor,298,4,4,1.6094379,22086,.18232155,.18232155
28,503,07jun2020,andhra pradesh,chittoor,299,4,4,1.6094379,22087,.33647215,.33647215
28,503,08jun2020,andhra pradesh,chittoor,303,4,4,1.6094379,22088,.33647215,.33647215
28,503,09jun2020,andhra pradesh,chittoor,303,4,4,1.6094379,22089,.33647215,.33647215
28,503,10jun2020,andhra pradesh,chittoor,327,4,4,1.6094379,22090,.33647215,.33647215
28,503,11jun2020,andhra pradesh,chittoor,331,4,4,1.6094379,22091,.33647215,.33647215
28,503,12jun2020,andhra pradesh,chittoor,345,4,4,1.6094379,22092,.33647215,.33647215
28,503,13jun2020,andhra pradesh,chittoor,350,4,4.1428571,1.6094379,22093,.33647215,.33647215
28,503,14jun2020,andhra pradesh,chittoor,353,4,4.2857141,1.6094379,22094,.33647215,.33647215
28,503,15jun2020,andhra pradesh,chittoor,359,4,4.4285712,1.6094379,22095,.33647215,.33647215
28,503,16jun2020,andhra pradesh,chittoor,363,5,4.5714288,1.7917595,22096,.15415061,.15415061
28,503,17jun2020,andhra pradesh,chittoor,388,5,4.7142859,1.7917595,22097,.15415061,.15415061
28,503,18jun2020,andhra pradesh,chittoor,406,5,5,1.7917595,22098,.15415061,.15415061
28,503,19jun2020,andhra pradesh,chittoor,464,5,5.2857141,1.7917595,22099,.40546513,.40546513
28,503,20jun2020,andhra pradesh,chittoor,515,5,5.4285712,1.7917595,22100,.60613585,.60613585
28,503,21jun2020,andhra pradesh,chittoor,562,6,5.5714288,1.9459101,22101,.61903918,.61903918
28,503,22jun2020,andhra pradesh,chittoor,591,6,5.7142859,1.9459101,22102,.6931473,.6931473
28,503,23jun2020,andhra pradesh,chittoor,617,6,5.8571429,1.9459101,22103,.82667863,.82667863
28,503,24jun2020,andhra pradesh,chittoor,657,6,6,1.9459101,22104,.88730323,.88730323
28,503,25jun2020,andhra pradesh,chittoor,699,6,6,1.9459101,22105,.9444617,.9444617
28,503,26jun2020,andhra pradesh,chittoor,725,6,6,1.9459101,22106,1.0498222,1.0498222
28,503,27jun2020,andhra pradesh,chittoor,809,6,6,1.9459101,22107,1.0498222,1.0498222
28,503,28jun2020,andhra pradesh,chittoor,891,6,6,1.9459101,22108,1.1451324,1.1451324
